1699,1395/04/08,0.06,0.0,26.3,0.0
1701,1395/04/07,0.06,0.0,25.68,0.0
1702,1395/04/06,0.06,0.13,25.43,63.05
1703,1395/04/05,0.06,0.0,23.56,0.0
1704,1395/04/04,0.06,0.0,25.6,0.0
1705,1395/04/03,0.06,0.0,25.57,0.0
1706,1395/04/02,0.06,1.16,26.54,6670.75
1707,1395/04/01,0.06,0.25,25.61,152.12
1708,1395/03/31,0.06,-0.57,25.62,-87.38
1709,1395/03/30,0.06,-1.15,24.96,-98.53
1710,1395/03/29,0.06,0.0,25.52,0.0
1711,1395/03/28,0.06,0.0,25.59,0.0
1712,1395/03/27,0.06,0.0,25.42,0.0
1713,1395/03/26,0.06,-0.11,25.58,-33.49
1714,1395/03/25,0.06,-0.99,25.5,-97.37
1715,1395/03/24,0.06,-0.16,26.21,-43.6
1716,1395/03/23,0.06,-1.39,25.13,-99.41
1717,1395/03/22,0.06,0.0,26.47,0.0
1718,1395/03/21,0.06,0.0,25.44,0.0
1719,1395/03/20,0.06,0.0,25.46,0.0
1720,1395/03/19,0.06,0.0,24.83,0.82
1721,1395/03/18,0.06,-0.33,24.17,-70.49
1722,1395/03/17,0.06,0.06,25.28,23.73
1723,1395/03/16,0.06,0.0,23.98,0.0
1724,1395/03/15,0.06,0.0,24.11,0.0
1725,1395/03/14,0.06,0.0,25.73,0.0
1726,1395/03/13,0.06,0.0,26.2,0.0
1727,1395/03/12,0.06,-0.08,25.73,-25.0
1728,1395/03/11,0.06,-0.38,25.02,-74.71
1729,1395/03/10,0.06,0.06,26.21,23.69
1730,1395/03/09,0.06,-0.61,24.97,-89.14
1731,1395/03/08,0.06,0.0,24.67,0.0
1732,1395/03/07,0.06,0.0,25.54,0.0
1733,1395/03/06,0.06,0.0,25.56,0.0
1734,1395/03/05,0.06,0.21,25.58,114.18
1735,1395/03/04,0.06,0.37,25.32,279.1
1736,1395/03/03,0.06,0.0,25.39,0.0
1737,1395/03/02,0.06,0.0,25.5,0.0
1738,1395/03/01,0.07,0.0,26.93,0.0
1739,1395/02/31,0.06,0.0,25.44,0.0
1741,1395/02/30,0.06,0.0,25.46,0.0
1742,1395/02/29,0.06,0.16,23.99,77.81
1743,1395/02/28,0.06,0.41,24.9,347.11
1744,1395/02/27,0.06,0.15,26.15,75.75
1745,1395/02/26,0.06,-0.16,24.76,-43.67
1746,1395/02/25,0.06,0.0,25.14,0.0
1747,1395/02/24,0.06,0.0,25.38,0.0
1748,1395/02/23,0.06,0.0,25.31,0.0
1749,1395/02/22,0.06,-0.85,25.69,-95.49
1750,1395/02/21,0.06,-0.62,26.4,-89.55
1751,1395/02/20,0.06,0.08,26.23,33.3
1752,1395/02/19,0.06,-1.27,25.15,-99.05
1753,1395/02/18,0.06,0.0,24.4,0.0
1754,1395/02/17,0.06,0.0,25.78,0.0
1755,1395/02/16,0.06,0.0,25.75,0.0
1756,1395/02/15,0.06,-0.01,25.98,-4.84
1757,1395/02/14,0.06,-0.31,24.74,-67.55
1758,1395/02/13,0.06,-0.13,26.19,-36.95
1759,1395/02/12,0.06,-0.03,25.76,-9.02
1761,1395/02/11,0.06,0.0,25.33,0.0
1762,1395/02/10,0.06,0.0,25.62,0.0
1763,1395/02/09,0.06,0.0,25.59,0.0
1764,1395/02/08,0.08,0.01,31.72,4.91
1765,1395/02/07,0.06,-0.37,25.54,-74.49
1766,1395/02/06,0.06,0.31,25.78,205.09
1767,1395/02/05,0.06,0.23,25.66,130.52
1768,1395/02/04,0.07,0.0,31.1,0.0
1769,1395/02/03,0.06,0.0,25.57,0.0
1770,1395/02/02,0.06,0.0,25.59,0.0
1771,1395/02/01,0.06,-0.21,25.97,-52.96
1772,1395/01/31,0.07,-0.01,28.19,-2.07
1773,1395/01/30,0.06,1.19,25.41,7290.26
1774,1395/01/29,0.06,-2.6,25.52,-99.99
1775,1395/01/28,0.06,0.0,25.04,0.0
1776,1395/01/27,0.06,0.0,25.51,0.0
1777,1395/01/26,0.06,0.0,25.48,0.0
1778,1395/01/25,0.06,-0.65,24.46,-90.76
1779,1395/01/24,0.06,-0.19,25.66,-50.19
1780,1395/01/23,0.06,-0.02,24.58,-7.99
1781,1395/01/22,0.06,-0.58,25.65,-88.23
1782,1395/01/21,0.06,0.0,25.57,0.0
1783,1395/01/20,0.06,0.0,25.36,0.0
1784,1395/01/19,0.06,0.0,25.33,0.0
1785,1395/01/18,0.06,-0.26,25.95,-61.78
1786,1395/01/17,0.06,0.12,24.91,52.6
1787,1395/01/16,0.06,0.02,25.8,9.15
1788,1395/01/15,0.06,-0.84,22.72,-95.39
1789,1395/01/14,0.06,0.07,25.95,28.85
1790,1395/01/13,0.06,0.0,25.7,0.0
1791,1395/01/12,0.06,0.0,25.67,0.0
1792,1395/01/11,0.07,1.14,27.46,6184.11
1793,1395/01/10,0.06,-0.46,25.89,-81.59
1794,1395/01/09,0.06,-0.4,25.86,-76.87
1795,1395/01/08,0.06,0.08,25.88,31.53
1796,1395/01/07,0.06,1.22,25.85,8332.75
1797,1395/01/06,0.06,0.0,25.6,0.0
1798,1395/01/05,0.06,0.0,25.57,0.0
1799,1395/01/04,0.06,0.0,25.59,0.0
1801,1395/01/03,0.06,0.0,25.56,0.0
1802,1395/01/02,0.06,0.0,25.53,0.0
1803,1395/01/01,0.06,0.0,25.5,0.0
1804,1394/12/29,0.06,0.0,25.48,0.0
1805,1394/12/28,0.06,0.0,25.49,0.0
1806,1394/12/27,0.07,0.0,27.39,0.0
1807,1394/12/26,0.06,0.23,26.63,129.01
1808,1394/12/25,0.06,-0.25,25.05,-59.69
1809,1394/12/24,0.07,1.1,26.9,5247.76
1810,1394/12/23,0.06,0.0,25.59,0.0
1811,1394/12/22,0.06,1.35,25.83,13114.36
1812,1394/12/21,0.06,0.0,25.17,0.0
1813,1394/12/20,0.06,0.0,25.14,0.0
1814,1394/12/19,0.06,0.12,23.25,53.65
1815,1394/12/18,0.06,0.08,23.49,33.32
1816,1394/12/17,0.06,0.08,24.96,35.74
1817,1394/12/16,0.06,0.09,24.16,39.38
1818,1394/12/15,0.06,0.42,25.15,357.15
1819,1394/12/14,0.06,0.0,25.75,0.0
1821,1394/12/13,0.06,0.0,26.22,0.0
1822,1394/12/12,0.06,0.06,25.47,25.89
1823,1394/12/11,0.06,0.14,25.53,67.45
1824,1394/12/10,0.06,-0.25,24.25,-59.94
1825,1394/12/09,0.06,-0.63,25.43,-90.11
1826,1394/12/08,0.06,0.5,25.0,513.43
1827,1394/12/07,0.06,0.0,25.56,0.0
1828,1394/12/06,0.06,0.0,25.57,0.0
1829,1394/12/05,0.06,0.18,26.64,89.5
1830,1394/12/04,0.07,0.15,27.07,72.75
1831,1394/12/03,0.06,0.46,26.36,427.78
1832,1394/12/02,0.06,-0.42,25.51,-78.21
1833,1394/12/01,0.06,-0.42,25.48,-78.77
1834,1394/11/30,0.06,0.0,25.59,0.0
1835,1394/11/29,0.06,0.0,25.52,0.0
1836,1394/11/28,0.06,0.97,25.22,3260.42
1837,1394/11/27,0.06,-0.3,24.51,-67.19
1838,1394/11/26,0.06,0.87,26.58,2268.22
1839,1394/11/25,0.06,0.15,25.54,73.32
1840,1394/11/24,0.06,-1.17,24.52,-98.62
1841,1394/11/23,0.06,0.0,25.72,0.0
1842,1394/11/22,0.06,0.0,25.73,0.0
1843,1394/11/21,0.06,-0.9,24.16,-96.27
1844,1394/11/20,0.07,3.19,26.87,9403024.5
1845,1394/11/19,0.06,1.63,26.71,36269.57
1846,1394/11/18,0.06,0.63,26.64,882.72
1847,1394/11/17,0.06,0.57,26.01,696.14
1848,1394/11/16,0.06,0.0,26.03,0.0
1849,1394/11/15,0.06,0.0,23.17,0.0
1850,1394/11/14,0.06,-0.06,25.72,-18.58
1851,1394/11/13,0.06,1.11,26.33,5616.08
1852,1394/11/12,0.06,2.52,26.39,889234.63
1853,1394/11/11,0.07,-0.39,26.91,-75.58
1854,1394/11/10,0.06,0.54,25.48,612.31
1855,1394/11/09,0.06,0.0,26.0,0.0
1856,1394/11/08,0.06,0.0,26.06,0.0
1857,1394/11/07,0.06,0.02,25.22,6.09
1858,1394/11/06,0.07,3.11,27.47,7177420.18
1859,1394/11/05,0.07,1.65,27.49,39116.93
1861,1394/11/04,0.07,1.17,29.55,6756.39
1862,1394/11/03,0.06,0.6,25.75,778.67
1863,1394/11/02,0.06,0.0,25.81,0.0
1864,1394/11/01,0.06,0.0,26.01,0.0
1865,1394/10/30,0.07,0.67,27.59,1053.12
1866,1394/10/29,0.07,1.53,28.21,25746.46
1867,1394/10/28,0.07,-0.47,26.85,-81.79
1868,1394/10/27,0.07,0.87,26.82,2245.61
1869,1394/10/26,0.07,2.12,27.39,208560.58
1870,1394/10/25,0.07,0.0,27.32,0.0
1871,1394/10/24,0.07,0.0,27.39,0.0
1872,1394/10/23,0.07,1.08,29.32,4858.6
1873,1394/10/22,0.07,0.08,28.41,35.67
1874,1394/10/21,0.07,0.52,27.92,575.28
1875,1394/10/20,0.07,-0.31,27.61,-67.76
1876,1394/10/19,0.06,0.04,26.38,13.81
1877,1394/10/18,0.07,0.0,27.33,0.0
1878,1394/10/17,0.07,0.0,27.25,0.0
1879,1394/10/16,0.07,0.93,29.76,2829.88
1880,1394/10/15,0.0,0.0,0.0,0.0
1881,1394/10/15,2.05,0.53,162649.3,591.12
1882,1394/10/14,0.07,0.03,28.26,11.17
1883,1394/10/13,0.07,0.02,28.1,6.22
1884,1394/10/12,0.07,0.01,27.25,5.47
1885,1394/10/11,0.07,0.0,27.41,0.0
1886,1394/10/10,0.07,0.0,27.43,0.0
1887,1394/10/09,0.07,0.36,28.74,272.13
1888,1394/10/08,0.07,0.0,27.7,0.0
1889,1394/10/07,0.07,0.02,27.91,8.67
1890,1394/10/06,0.07,0.03,28.85,11.48
1891,1394/10/05,0.06,0.03,26.76,10.17
1892,1394/10/04,0.07,0.0,27.65,0.0
1893,1394/10/03,0.07,0.0,27.67,0.0
1894,1394/10/02,0.07,0.01,27.46,3.94
1895,1394/10/01,0.07,-0.17,27.53,-46.17
1896,1394/09/30,0.07,0.03,27.09,10.61
1897,1394/09/29,0.07,-0.38,27.34,-74.77
1898,1394/09/28,0.06,-0.67,25.52,-91.24
1899,1394/09/27,0.07,0.0,27.19,0.0
1900,1394/09/26,0.07,0.0,27.21,0.0
1901,1394/09/25,0.07,-0.14,27.0,-39.63
1902,1394/09/24,0.07,0.03,28.09,10.49
1903,1394/09/23,0.07,-0.15,27.18,-42.6
1904,1394/09/22,0.07,-0.16,27.2,-43.91
1905,1394/09/21,0.07,0.0,27.17,0.0
1906,1394/09/20,0.07,0.0,27.15,0.0
1907,1394/09/19,0.07,0.0,27.17,0.0
1908,1394/09/18,0.07,0.03,28.4,10.72
1909,1394/09/17,0.07,0.03,26.79,10.84
1910,1394/09/16,0.07,-0.07,27.83,-23.32
1911,1394/09/15,0.06,-0.25,26.47,-59.98
1912,1394/09/14,0.07,0.04,28.17,17.06
1913,1394/09/13,0.07,0.0,27.51,0.0
1914,1394/09/12,0.07,0.0,27.48,0.0
1915,1394/09/11,0.07,0.0,27.5,0.0
1916,1394/09/10,0.06,-0.16,26.07,-43.43
1917,1394/09/09,0.07,0.01,27.45,5.14
1918,1394/09/08,0.07,0.01,27.56,2.42
1919,1394/09/07,0.07,-0.16,27.54,-44.01
1921,1394/09/06,0.07,0.0,27.61,0.0
1922,1394/09/05,0.07,0.0,27.72,0.0
1923,1394/09/04,0.07,0.02,27.42,8.3
1924,1394/09/03,0.07,-0.12,27.35,-35.28
1925,1394/09/02,0.07,-0.2,28.15,-52.5
1926,1394/09/01,0.06,0.06,26.47,22.44
1927,1394/08/30,0.06,0.03,26.54,10.82
1928,1394/08/29,0.07,0.0,27.15,0.0
1929,1394/08/28,0.07,0.0,27.22,0.0
1930,1394/08/27,0.07,-0.23,27.1,-56.19
1931,1394/08/26,0.07,-0.15,28.51,-42.3
1932,1394/08/25,0.07,0.04,27.51,15.63
1933,1394/08/24,0.07,0.02,27.39,7.5
1934,1394/08/23,0.07,0.02,27.23,8.82
1935,1394/08/22,0.07,0.0,27.2,0.0
1936,1394/08/21,0.07,0.0,27.22,0.0
1937,1394/08/20,0.07,0.02,27.1,7.25
1938,1394/08/19,0.07,0.01,27.17,5.11
1939,1394/08/18,0.07,0.06,26.87,23.54
1940,1394/08/17,0.07,0.0,27.07,-0.46
1941,1394/08/16,0.07,0.12,27.28,52.33
1942,1394/08/15,0.06,0.0,26.65,0.0
1943,1394/08/14,0.07,0.0,27.21,0.0
1944,1394/08/13,0.07,0.18,27.6,95.87
1945,1394/08/12,0.07,-0.07,27.89,-22.6
1946,1394/08/11,0.04,-0.14,16.68,-39.64
1947,1394/08/10,0.07,-0.01,28.66,-3.59
1948,1394/08/09,0.07,0.04,27.58,15.8
1949,1394/08/08,0.07,0.0,27.42,0.0
1950,1394/08/07,0.07,0.0,27.49,0.0
1951,1394/08/06,0.09,0.0,38.97,0.41
1952,1394/08/05,0.07,0.19,27.95,100.37
1953,1394/08/04,0.07,0.02,27.69,6.17
1954,1394/08/03,0.07,-0.6,26.98,-89.07
1955,1394/08/02,0.07,0.0,26.95,0.0
1956,1394/08/01,0.07,0.0,26.97,0.0
1957,1394/07/30,0.07,0.0,26.95,0.0
1958,1394/07/29,0.07,0.05,26.78,21.01
1959,1394/07/28,0.07,0.02,27.31,9.25
1961,1394/07/27,0.07,0.09,27.42,37.7
1962,1394/07/26,0.07,1.77,27.4,60735.73
1963,1394/07/25,0.07,0.0,27.23,0.0
1964,1394/07/24,0.07,0.0,27.25,0.0
1965,1394/07/23,0.07,0.0,27.23,0.0
1966,1394/07/22,0.07,0.88,27.25,2323.55
1967,1394/07/21,0.07,0.22,27.5,126.96
1968,1394/07/20,0.07,0.02,27.38,5.82
1969,1394/07/19,0.07,-0.17,27.45,-45.73
1970,1394/07/18,0.07,0.0,27.51,0.0
1971,1394/07/17,0.07,0.0,27.77,0.0
1972,1394/07/16,0.07,0.0,27.83,0.0
1973,1394/07/15,0.07,0.29,26.85,192.06
1974,1394/07/14,0.07,-0.04,29.85,-13.23
1975,1394/07/13,0.06,0.11,26.66,51.73
1976,1394/07/12,0.07,-0.54,28.37,-86.35
1977,1394/07/11,0.07,0.0,27.57,0.0
1978,1394/07/10,0.07,0.0,27.59,0.0
1979,1394/07/09,0.07,0.0,27.56,0.0
1981,1394/07/08,0.07,-0.13,27.86,-37.96
1982,1394/07/07,0.07,0.02,27.97,6.05
1983,1394/07/06,0.07,0.01,27.81,3.56
1984,1394/07/05,0.07,-0.2,28.38,-51.74
1985,1394/07/04,0.07,0.0,27.71,0.0
1986,1394/07/03,0.07,0.0,27.73,0.0
1987,1394/07/02,0.07,0.0,27.75,0.0
1988,1394/07/01,0.07,0.18,27.41,90.93
1989,1394/06/31,0.07,0.41,27.47,338.32
1990,1394/06/30,0.07,-0.37,27.49,-73.76
1991,1394/06/29,0.07,-1.14,27.79,-98.49
1992,1394/06/28,0.07,0.0,27.54,0.0
1993,1394/06/27,0.07,0.0,27.51,0.0
1994,1394/06/26,0.07,0.0,27.58,0.0
1995,1394/06/25,0.07,-0.43,27.74,-79.63
1996,1394/06/24,0.07,-0.72,27.85,-92.97
1997,1394/06/23,0.07,0.06,27.83,22.35
1998,1394/06/22,0.07,-0.8,27.94,-94.72
1999,1394/06/21,0.07,0.0,27.91,0.0
2000,1394/06/20,0.07,0.0,27.98,0.0
2001,1394/06/19,0.07,0.0,28.0,0.0
2002,1394/06/18,0.07,-1.62,27.51,-99.74
2003,1394/06/17,0.07,-0.01,27.53,-3.72
2004,1394/06/16,0.07,0.02,28.68,6.9
2005,1394/06/15,0.07,0.36,27.64,269.15
2006,1394/06/14,0.07,0.0,28.62,0.0
2007,1394/06/13,0.07,0.0,28.19,0.0
2008,1394/06/12,0.07,0.0,28.12,0.0
2009,1394/06/11,0.07,0.04,28.6,15.39
2010,1394/06/10,0.07,0.04,28.67,15.39
2011,1394/06/09,0.07,-0.37,28.55,-74.59
2012,1394/06/08,0.07,0.03,28.71,9.67
2013,1394/06/07,0.07,0.38,27.86,301.08
2014,1394/06/06,0.07,0.0,27.93,0.0
2015,1394/06/05,0.07,0.0,27.86,0.0
2016,1394/06/04,0.07,0.01,28.24,5.19
2017,1394/06/03,0.07,-0.7,28.17,-92.38
2018,1394/06/02,0.07,-0.35,28.2,-72.61
2019,1394/06/01,0.07,-0.53,28.31,-85.45
2021,1394/05/31,0.07,0.01,27.59,3.82
2022,1394/05/30,0.07,0.0,27.71,0.0
2023,1394/05/29,0.07,0.0,27.68,0.0
2024,1394/05/28,0.07,0.04,27.61,17.56
2025,1394/05/27,0.07,-0.17,28.09,-46.89
2026,1394/05/26,0.07,0.1,27.98,41.92
2027,1394/05/25,0.07,-0.11,28.04,-34.03
2028,1394/05/24,0.07,-0.89,27.46,-96.22
2029,1394/05/23,0.07,0.0,27.62,0.0
2030,1394/05/22,0.07,0.0,27.64,0.0
2031,1394/05/21,0.07,0.0,27.85,0.0
2032,1394/05/20,0.07,0.0,27.92,0.0
2033,1394/05/19,0.07,-0.11,28.08,-32.27
2034,1394/05/18,0.07,-0.04,28.33,-14.06
2035,1394/05/17,0.07,-0.68,28.17,-91.63
2036,1394/05/16,0.07,0.0,28.24,0.0
2037,1394/05/15,0.07,0.0,27.31,0.0
2038,1394/05/14,0.09,0.01,36.8,2.95
2039,1394/05/13,0.07,-0.27,27.9,-62.95
2041,1394/05/12,0.07,0.14,28.98,69.45
2042,1394/05/11,0.07,-0.45,29.09,-80.56
2043,1394/05/10,0.06,0.07,26.42,30.7
2044,1394/05/09,0.07,0.0,28.86,0.0
2045,1394/05/08,0.07,0.0,28.79,0.0
2046,1394/05/07,0.07,0.44,27.89,392.88
2047,1394/05/06,0.07,0.07,28.37,30.23
2048,1394/05/05,0.07,-0.8,28.63,-94.67
2049,1394/05/04,0.07,-0.09,29.11,-27.45
2050,1394/05/03,0.06,-0.9,26.01,-96.29
2051,1394/05/02,0.07,0.0,28.74,0.0
2052,1394/05/01,0.07,0.0,28.67,0.0
2053,1394/04/31,0.07,-0.6,28.23,-88.79
2054,1394/04/30,0.07,-0.14,27.79,-40.76
2055,1394/04/29,0.06,-0.99,24.75,-97.32
2056,1394/04/28,0.07,0.0,29.31,0.0
2057,1394/04/27,0.07,0.0,29.34,0.0
2058,1394/04/26,0.07,0.0,29.31,0.0
2059,1394/04/25,0.07,0.0,29.01,0.0
2060,1394/04/24,0.07,-0.87,28.24,-95.92
2061,1394/04/23,0.07,0.35,28.45,252.03
2062,1394/04/22,0.07,2.29,28.94,386104.38
2063,1394/04/21,0.07,1.24,28.77,8888.04
2064,1394/04/20,0.05,0.08,18.82,36.1
2065,1394/04/19,0.08,0.0,33.48,0.0
2066,1394/04/18,0.08,0.0,33.27,0.0
2067,1394/04/17,0.08,0.0,33.3,0.0
2068,1394/04/16,0.08,1.12,31.69,5794.67
2069,1394/04/15,0.07,0.36,30.01,277.41
2070,1394/04/14,0.04,-3.48,17.19,-100.0
2071,1394/04/13,0.07,5.07,29.36,6844339303.43
2072,1394/04/12,0.07,0.0,27.18,0.0
2073,1394/04/11,0.07,0.0,27.06,0.0
2074,1394/04/10,0.07,-0.09,26.81,-28.96
2075,1394/04/09,0.07,0.92,27.47,2695.25
2076,1394/04/08,0.07,0.05,27.35,19.57
2077,1394/04/07,0.07,-0.79,27.32,-94.43
2078,1394/04/06,0.07,-0.07,27.34,-22.55
2079,1394/04/05,0.07,0.0,27.32,0.0
2081,1394/04/04,0.07,0.0,27.39,0.0
2082,1394/04/03,0.07,0.03,27.59,10.73
2083,1394/04/02,0.07,0.88,27.24,2312.21
2084,1394/04/01,0.07,0.73,27.72,1322.11
2085,1394/03/31,0.07,-0.04,27.56,-13.57
2086,1394/03/30,0.06,0.44,23.01,387.64
2087,1394/03/29,0.08,0.0,31.72,0.0
2088,1394/03/28,0.07,0.0,30.51,0.0
2089,1394/03/27,0.07,1.6,28.15,32698.22
2090,1394/03/26,0.08,0.19,33.0,97.92
2091,1394/03/25,0.07,-0.34,28.85,-70.86
2092,1394/03/24,0.08,0.13,31.71,61.38
2093,1394/03/23,0.05,0.4,22.03,328.62
2094,1394/03/22,0.08,0.0,34.8,0.0
2095,1394/03/21,0.08,0.0,34.3,0.0
2096,1394/03/20,0.07,0.01,30.29,2.55
2097,1394/03/19,0.08,-1.01,32.13,-97.52
2098,1394/03/18,0.08,-0.37,31.92,-74.33
2099,1394/03/17,0.08,-0.17,34.37,-47.09
2100,1394/03/16,0.08,0.01,31.73,4.6
2101,1394/03/15,0.07,0.0,29.27,0.0
2102,1394/03/14,0.08,0.0,31.63,0.0
2103,1394/03/13,0.08,0.0,31.65,0.0
2104,1394/03/12,0.1,0.1,44.29,43.67
2105,1394/03/11,0.08,0.0,32.05,-0.52
2106,1394/03/10,0.06,-0.3,26.55,-66.93
2107,1394/03/09,0.06,0.03,26.39,10.79
2108,1394/03/08,0.06,0.0,26.64,0.0
2109,1394/03/07,0.06,0.0,26.56,0.0
2110,1394/03/06,0.06,-0.03,26.58,-9.32
2111,1394/03/05,0.07,-0.12,27.01,-35.93
2112,1394/03/04,0.06,0.21,26.71,114.6
2113,1394/03/03,0.06,-0.1,26.69,-30.82
2114,1394/03/02,0.07,-0.43,26.98,-79.42
2115,1394/03/01,0.06,0.0,26.68,0.0
2116,1394/02/31,0.06,0.0,26.65,0.0
2117,1394/02/30,0.06,0.09,26.63,40.08
2118,1394/02/29,0.06,0.19,26.51,100.87
2119,1394/02/28,0.07,0.09,27.03,39.33
2121,1394/02/27,0.07,-0.1,27.65,-31.69
2122,1394/02/26,0.06,0.0,26.34,0.0
2123,1394/02/25,0.06,0.0,26.31,0.0
2124,1394/02/24,0.06,0.0,26.24,0.0
2125,1394/02/23,0.06,0.34,26.3,245.43
2126,1394/02/22,0.06,0.39,25.96,314.56
2127,1394/02/21,0.06,0.29,26.48,190.32
2128,1394/02/20,0.07,-1.01,29.72,-97.58
2129,1394/02/19,0.07,-0.84,27.21,-95.42
2130,1394/02/18,0.07,0.0,28.21,0.0
2131,1394/02/17,0.07,0.0,28.23,0.0
2132,1394/02/16,0.07,-0.15,28.02,-43.08
2133,1394/02/15,0.04,-0.38,16.95,-75.49
2134,1394/02/14,0.07,-1.03,26.99,-97.74
2135,1394/02/13,0.06,-0.83,26.7,-95.25
2136,1394/02/12,0.07,0.0,27.12,0.0
2137,1394/02/11,0.07,0.0,27.1,0.0
2138,1394/02/10,0.07,0.0,27.12,0.0
2139,1394/02/09,0.07,0.19,27.09,101.54
2141,1394/02/08,0.07,-0.1,26.98,-31.75
2142,1394/02/07,0.07,-0.95,26.95,-96.98
2143,1394/02/06,0.06,-0.5,25.56,-83.86
2144,1394/02/05,0.06,-0.04,25.57,-14.52
2145,1394/02/04,0.07,0.0,27.01,0.0
2146,1394/02/03,0.07,0.0,26.99,0.0
2147,1394/02/02,0.07,-0.39,27.05,-75.82
2148,1394/02/01,0.08,-0.28,31.58,-64.15
2149,1394/01/31,0.07,-0.54,30.82,-86.01
2150,1394/01/30,0.07,0.01,27.2,2.63
2151,1394/01/29,0.07,-1.04,27.36,-97.76
2152,1394/01/28,0.07,0.0,27.34,0.0
2153,1394/01/27,0.07,0.0,27.31,0.0
2154,1394/01/26,0.07,-0.56,27.24,-87.34
2155,1394/01/25,0.06,0.02,23.62,6.15
2156,1394/01/24,0.07,-0.48,27.23,-82.7
2157,1394/01/23,0.07,-1.77,27.07,-99.85
2158,1394/01/22,0.08,-0.94,34.17,-96.77
2159,1394/01/21,0.07,0.0,28.8,0.0
2160,1394/01/20,0.07,0.0,28.73,0.0
2161,1394/01/19,0.07,0.75,28.8,1418.12
2162,1394/01/18,0.06,-0.97,26.37,-97.1
2163,1394/01/17,2.73,0.0,1890000.0,0.0
